# Atmospheric tracer concentrations for FESOM-2.x, version 25.08.1

# CO2 values for 1850-2014 CE for CMIP6-historical runs by Meinshausen et al. 2017, https://doi.org/10.5194/gmd-10-2057-2017
# CO2 values for 2015-2023 from NOAA by Lan et al. 2025, https://doi.org/10.15138/9N0H-ZH07

# Delta14C for 1850-2015 by Graven et al. 2017
# https://doi.org/10.5194/gmd-10-4405-2017-supplement

# Delta14C for 2016-2019 by Hua et al. 2021,
# https://doi.org/10.1017/RDC.2021.95

# delta13C for 1850-2015 by Graven et al. 2017,
# https://doi.org/10.5194/gmd-10-4405-2017-supplement

# CFCs and SF6 for 1850-2022 by Bullister & Warner 2023, 
# https://www.ncei.noaa.gov/data/oceans/ncei/ocads/data/0164584/CFC_ATM_Hist_2022/Tracer_atmospheric_histories_revised_2023_Table1.csv

# Compiled using 'update_trace_gases.py' by Martin Butzin
# martin.butzin@awi.de, 26 August 2025

#Year, CO2, D14C_NH, D14C_TZ, D14C_SH, d13C, CFC11_NH, CFC11_SH, CFC12_NH, CFC12_SH, SF6_NH, SF6_SH
#CE, ppm, permil, permil, permil, permil, ppt, ppt, ppt, ppt, ppt, ppt
1929.5	 306.49	 -16.10	 -16.00	 -16.00	  -6.87	   0.00	   0.00	   0.00	   0.00	   0.00	   0.00	
1930.5	 306.62	 -16.50	 -16.40	 -16.20	  -6.88	   0.00	   0.00	   0.00	   0.00	   0.00	   0.00	
1931.5	 306.82	 -16.60	 -16.60	 -16.50	  -6.89	   0.00	   0.00	   0.00	   0.00	   0.00	   0.00	
1932.5	 307.09	 -16.80	 -16.80	 -16.80	  -6.89	   0.00	   0.00	   0.00	   0.00	   0.00	   0.00	
1933.5	 307.40	 -17.00	 -17.00	 -17.10	  -6.90	   0.00	   0.00	   0.00	   0.00	   0.00	   0.00	
1934.5	 307.78	 -17.10	 -17.20	 -17.40	  -6.91	   0.00	   0.00	   0.00	   0.00	   0.00	   0.00	
1935.5	 308.23	 -17.50	 -17.60	 -17.80	  -6.92	   0.00	   0.00	   0.00	   0.00	   0.00	   0.00	
1936.5	 309.01	 -18.00	 -18.10	 -18.30	  -6.93	   0.00	   0.00	   0.10	   0.00	   0.00	   0.00	
1937.5	 309.76	 -18.60	 -18.70	 -18.80	  -6.93	   0.00	   0.00	   0.10	   0.10	   0.00	   0.00	
1938.5	 310.29	 -19.20	 -19.20	 -19.30	  -6.93	   0.00	   0.00	   0.20	   0.10	   0.00	   0.00	
1939.5	 310.85	 -19.70	 -19.70	 -19.80	  -6.94	   0.00	   0.00	   0.30	   0.20	   0.00	   0.00	
1940.5	 311.36	 -20.30	 -20.30	 -20.30	  -6.95	   0.00	   0.00	   0.40	   0.30	   0.00	   0.00	
1941.5	 311.81	 -20.80	 -20.80	 -20.80	  -6.96	   0.00	   0.00	   0.50	   0.40	   0.00	   0.00	
1942.5	 312.17	 -21.30	 -21.30	 -21.30	  -6.96	   0.00	   0.00	   0.70	   0.50	   0.00	   0.00	
1943.5	 312.39	 -21.80	 -21.80	 -21.80	  -6.97	   0.00	   0.00	   0.90	   0.70	   0.00	   0.00	
1944.5	 312.41	 -22.30	 -22.30	 -22.30	  -6.97	   0.00	   0.00	   1.20	   0.90	   0.00	   0.00	
1945.5	 312.38	 -22.70	 -22.70	 -22.70	  -6.98	   0.10	   0.00	   1.70	   1.20	   0.00	   0.00	
1946.5	 312.39	 -23.10	 -23.10	 -23.10	  -6.98	   0.10	   0.10	   2.30	   1.70	   0.00	   0.00	
1947.5	 312.49	 -23.50	 -23.50	 -23.50	  -6.98	   0.10	   0.10	   3.40	   2.40	   0.00	   0.00	
1948.5	 312.52	 -23.90	 -23.90	 -23.90	  -6.98	   0.20	   0.10	   4.80	   3.40	   0.00	   0.00	
1949.5	 312.63	 -24.30	 -24.30	 -24.30	  -6.98	   0.40	   0.20	   6.10	   4.70	   0.00	   0.00	
1950.5	 312.82	 -24.80	 -24.80	 -24.80	  -6.98	   0.70	   0.40	   7.60	   6.00	   0.00	   0.00	
1951.5	 313.01	 -24.80	 -24.80	 -24.80	  -6.98	   1.01	   0.70	   9.20	   7.40	   0.00	   0.00	
1952.5	 313.34	 -24.90	 -24.90	 -24.90	  -6.98	   1.51	   1.01	  11.00	   9.00	   0.00	   0.00	
1953.5	 313.73	 -23.90	 -23.90	 -23.90	  -6.98	   2.21	   1.51	  12.80	  10.70	   0.04	   0.04	
1954.5	 314.09	 -21.10	 -21.10	 -21.10	  -6.99	   3.02	   2.21	  15.00	  12.60	   0.04	   0.04	
1955.5	 314.41	  -8.20	  -6.40	 -11.00	  -7.00	   4.12	   3.02	  17.40	  14.70	   0.04	   0.04	
1956.5	 314.70	  26.50	  23.40	  14.70	  -7.00	   5.33	   4.02	  20.20	  17.10	   0.04	   0.04	
1957.5	 314.99	  73.00	  51.90	  35.90	  -7.01	   6.83	   5.23	  23.40	  19.90	   0.05	   0.04	
1958.5	 315.34	 140.20	 105.70	  81.80	  -7.02	   8.14	   6.53	  26.80	  23.00	   0.05	   0.04	
1959.5	 315.81	 228.00	 176.80	 141.20	  -7.04	   9.45	   7.84	  30.50	  26.30	   0.05	   0.05	
1960.5	 316.62	 212.30	 200.30	 185.60	  -7.06	  11.06	   9.15	  35.00	  30.10	   0.05	   0.05	
1961.5	 317.30	 221.70	 205.80	 198.70	  -7.08	  13.27	  10.85	  40.00	  34.40	   0.06	   0.06	
1962.5	 318.04	 358.50	 256.30	 215.90	  -7.11	  16.18	  13.07	  45.80	  39.40	   0.07	   0.06	
1963.5	 318.65	 718.30	 474.30	 330.60	  -7.15	  19.60	  15.78	  52.50	  45.10	   0.08	   0.07	
1964.5	 319.33	 835.70	 672.30	 520.60	  -7.19	  23.72	  19.20	  60.40	  51.80	   0.09	   0.08	
1965.5	 319.82	 756.30	 697.50	 637.30	  -7.23	  28.44	  23.12	  69.30	  59.50	   0.11	   0.10	
1966.5	 320.88	 691.90	 658.50	 619.70	  -7.26	  33.67	  27.64	  79.20	  68.20	   0.13	   0.12	
1967.5	 321.48	 623.60	 605.40	 585.60	  -7.29	  39.40	  32.66	  90.30	  77.90	   0.15	   0.14	
1968.5	 322.39	 564.50	 559.60	 549.70	  -7.30	  46.03	  38.29	 102.80	  88.80	   0.18	   0.17	
1969.5	 323.25	 545.40	 537.10	 528.50	  -7.31	  53.77	  44.82	 116.80	 101.10	   0.21	   0.19	
1970.5	 324.78	 529.10	 519.10	 506.00	  -7.32	  62.41	  52.26	 132.00	 114.70	   0.23	   0.22	
1971.5	 325.40	 499.40	 495.40	 489.00	  -7.33	  72.06	  60.70	 148.40	 129.60	   0.26	   0.24	
1972.5	 327.35	 465.60	 466.60	 461.60	  -7.35	  82.71	  69.95	 166.10	 145.70	   0.30	   0.28	
1973.5	 329.91	 418.60	 426.10	 430.90	  -7.37	  94.87	  80.40	 185.80	 163.30	   0.34	   0.31	
1974.5	 330.76	 400.80	 400.70	 394.90	  -7.40	 108.34	  92.16	 207.10	 182.50	   0.38	   0.35	
1975.5	 330.83	 369.80	 378.70	 378.20	  -7.44	 121.41	 104.72	 228.20	 202.90	   0.44	   0.40	
1976.5	 331.54	 352.50	 354.40	 349.80	  -7.49	 133.97	 117.09	 248.10	 223.20	   0.50	   0.46	
1977.5	 333.35	 333.90	 330.00	 326.70	  -7.54	 145.93	 129.35	 266.90	 242.70	   0.58	   0.53	
1978.5	 335.01	 325.80	 320.70	 310.30	  -7.55	 156.58	 140.80	 284.30	 261.20	   0.66	   0.61	
1979.5	 336.60	 295.80	 296.10	 291.00	  -7.56	 168.34	 148.74	 306.10	 273.50	   0.76	   0.70	
1980.5	 338.70	 264.50	 272.00	 274.80	  -7.58	 176.68	 159.30	 323.20	 292.30	   0.88	   0.81	
1981.5	 340.06	 256.70	 254.80	 257.50	  -7.61	 184.32	 167.84	 339.60	 308.80	   1.00	   0.93	
1982.5	 340.64	 238.30	 241.20	 241.10	  -7.64	 191.46	 176.08	 353.40	 325.50	   1.13	   1.04	
1983.5	 342.27	 224.20	 225.00	 221.50	  -7.68	 199.30	 184.52	 369.00	 342.60	   1.27	   1.17	
1984.5	 344.01	 209.30	 209.70	 206.70	  -7.71	 208.04	 192.46	 385.70	 359.40	   1.40	   1.29	
1985.5	 345.46	 201.10	 204.00	 197.10	  -7.71	 217.99	 202.01	 403.40	 378.20	   1.55	   1.43	
1986.5	 346.90	 191.10	 193.90	 187.50	  -7.72	 229.35	 211.36	 424.30	 396.50	   1.71	   1.58	
1987.5	 348.77	 183.60	 186.50	 175.50	  -7.75	 241.61	 222.21	 444.00	 416.30	   1.88	   1.73	
1988.5	 351.28	 174.70	 177.60	 171.60	  -7.80	 252.86	 233.27	 465.40	 435.80	   2.05	   1.89	
1989.5	 352.89	 163.70	 166.60	 157.30	  -7.84	 259.30	 242.11	 483.60	 454.40	   2.22	   2.05	
1990.5	 354.07	 152.20	 155.10	 148.30	  -7.86	 265.83	 251.06	 497.70	 472.70	   2.41	   2.22	
1991.5	 355.35	 142.40	 145.30	 141.20	  -7.86	 268.24	 256.68	 506.00	 487.30	   2.62	   2.42	
1992.5	 356.23	 136.30	 137.60	 132.20	  -7.85	 268.14	 260.80	 516.30	 498.30	   2.85	   2.63	
1993.5	 356.92	 128.70	 131.80	 127.20	  -7.85	 269.55	 262.51	 523.20	 507.00	   3.09	   2.84	
1994.5	 358.25	 122.10	 125.50	 120.40	  -7.88	 269.65	 263.72	 528.50	 514.80	   3.33	   3.07	
1995.5	 360.24	 115.80	 120.00	 114.90	  -7.92	 268.34	 263.22	 533.40	 521.00	   3.55	   3.30	
1996.5	 362.00	 109.80	 114.60	 110.30	  -7.95	 266.93	 262.91	 537.30	 526.50	   3.82	   3.55	
1997.5	 363.25	 103.10	 105.20	 105.20	  -7.98	 265.73	 262.01	 540.10	 530.80	   4.05	   3.81	
1998.5	 365.93	  99.20	 102.10	  99.50	  -8.03	 264.52	 261.01	 542.90	 534.30	   4.26	   4.01	
1999.5	 367.84	  94.10	  97.00	  93.60	  -8.06	 263.12	 259.90	 544.40	 537.20	   4.46	   4.25	
2000.5	 369.12	  88.30	  91.20	  86.80	  -8.06	 261.71	 258.29	 545.90	 539.00	   4.65	   4.46	
2001.5	 370.67	  82.20	  85.10	  81.50	  -8.07	 260.00	 256.98	 546.50	 540.60	   4.86	   4.65	
2002.5	 372.83	  76.20	  79.10	  76.90	  -8.11	 258.19	 255.08	 546.70	 541.30	   5.11	   4.86	
2003.5	 375.41	  70.60	  73.50	  73.00	  -8.15	 256.18	 253.27	 546.70	 541.60	   5.35	   5.08	
2004.5	 376.99	  65.40	  68.30	  65.40	  -8.19	 253.97	 251.36	 545.70	 541.50	   5.58	   5.31	
2005.5	 378.91	  60.70	  63.60	  61.70	  -8.21	 251.96	 249.15	 544.90	 540.70	   5.80	   5.53	
2006.5	 381.01	  56.60	  59.50	  59.80	  -8.24	 249.55	 247.34	 543.10	 539.80	   6.04	   5.76	
2007.5	 382.60	  52.90	  55.80	  56.80	  -8.26	 247.54	 245.03	 541.10	 538.10	   6.32	   6.03	
2008.5	 384.74	  49.40	  52.30	  50.70	  -8.28	 245.63	 243.12	 538.60	 536.20	   6.62	   6.30	
2009.5	 386.28	  45.80	  48.70	  48.00	  -8.29	 243.78	 241.29	 536.02	 533.71	   6.91	   6.59	
2010.5	 388.72	  41.60	  44.50	  43.90	  -8.31	 241.94	 239.46	 532.46	 530.20	   7.21	   6.87	
2011.5	 390.94	  37.30	  40.20	  39.30	  -8.33	 239.89	 237.36	 529.72	 527.58	   7.47	   7.15	
2012.5	 393.02	  30.40	  33.30	  33.60	  -8.36	 237.83	 235.40	 527.00	 524.98	   7.76	   7.43	
2013.5	 395.72	  24.30	  27.20	  30.50	  -8.39	 236.36	 233.52	 523.48	 521.72	   8.09	   7.73	
2014.5	 397.55	  19.60	  22.50	  24.90	  -8.42	 235.38	 231.81	 520.77	 518.62	   8.43	   8.06	
2015.5	 399.40	  13.80	  16.70	  19.20	  -8.44	 234.14	 230.65	 517.93	 515.57	   8.76	   8.40	
2016.5	 399.65	  12.00	  12.00	  21.00	    nan	 233.18	 229.64	 514.76	 512.94	   9.10	   8.72	
2017.5	 403.06	   8.00	   8.00	  16.00	    nan	 232.30	 228.58	 511.08	 509.63	   9.44	   9.06	
2018.5	 405.22	   4.00	   4.00	  13.00	    nan	 231.27	 228.08	 508.06	 507.01	   9.78	   9.42	
2019.5	 407.61	   0.00	   0.00	   7.00	    nan	 229.33	 226.51	 503.82	 502.69	  10.12	   9.76	
2020.5	 410.07	    nan	    nan	    nan	    nan	 226.58	 224.24	 499.81	 498.39	  10.44	  10.08	
2021.5	 412.44	    nan	    nan	    nan	    nan	 224.01	 222.19	 495.61	 494.81	  10.84	  10.44	
2022.5	 414.70	    nan	    nan	    nan	    nan	 221.71	 220.08	 491.93	 491.46	  11.23	  10.82	
2023.5	 417.08	    nan	    nan	    nan	    nan	    nan	    nan	    nan	    nan	    nan	    nan	
